0	4
0	19
0	25
0	29
1	5
1	7
1	8
1	25
2	13
2	16
2	25
2	28
3	19
3	20
3	21
3	29
4	0
4	14
4	15
4	24
5	1
5	7
5	8
5	28
6	8
6	12
6	22
6	24
7	1
7	5
7	8
7	17
8	1
8	5
8	6
8	7
9	10
9	13
9	17
9	25
10	9
10	15
10	20
10	29
11	16
11	25
11	26
11	27
12	6
12	15
12	27
12	28
13	2
13	9
13	20
13	26
14	4
14	15
14	20
14	26
14	29
15	4
15	10
15	12
15	14
15	21
16	2
16	11
16	17
16	26
16	29
17	7
17	9
17	16
17	25
17	26
18	22
18	24
18	26
18	27
18	28
19	0
19	3
19	21
19	23
19	29
20	3
20	10
20	13
20	14
20	21
21	3
21	15
21	19
21	20
21	23
21	29
22	6
22	18
22	23
22	24
22	27
22	28
23	19
23	21
23	22
23	24
23	27
23	28
24	4
24	6
24	18
24	22
24	23
24	27
24	28
25	0
25	1
25	2
25	9
25	11
25	17
25	26
26	11
26	13
26	14
26	16
26	17
26	18
26	25
27	11
27	12
27	18
27	22
27	23
27	24
27	28
27	29
28	2
28	5
28	12
28	18
28	22
28	23
28	24
28	27
29	0
29	3
29	10
29	14
29	16
29	19
29	21
29	27
