0	34
0	36
0	43
0	48
0	49
1	4
1	13
1	26
1	27
1	31
2	15
2	42
2	46
2	47
2	48
3	22
3	24
3	29
3	37
3	43
4	1
4	17
4	38
4	42
4	45
5	8
5	22
5	35
5	37
5	43
6	12
6	29
6	35
6	38
6	43
7	10
7	17
7	18
7	20
7	23
8	5
8	12
8	37
8	43
8	46
9	14
9	17
9	20
9	23
9	31
10	7
10	25
10	30
10	40
10	49
11	26
11	39
11	44
11	46
11	47
12	6
12	8
12	25
12	39
12	42
12	44
13	1
13	19
13	27
13	32
13	33
13	40
14	9
14	31
14	33
14	39
14	40
14	41
15	2
15	21
15	33
15	40
15	41
15	48
16	20
16	27
16	37
16	40
16	41
16	45
17	4
17	7
17	9
17	20
17	23
17	49
18	7
18	28
18	35
18	37
18	43
18	45
19	13
19	27
19	28
19	46
19	48
19	49
20	7
20	9
20	16
20	17
20	23
20	29
20	47
21	15
21	23
21	28
21	31
21	33
21	41
21	44
22	3
22	5
22	35
22	36
22	46
22	48
22	49
23	7
23	9
23	17
23	20
23	21
23	28
23	39
24	3
24	27
24	39
24	42
24	44
24	45
24	47
25	10
25	12
25	28
25	30
25	33
25	45
25	48
26	1
26	11
26	28
26	35
26	46
26	47
26	48
27	1
27	13
27	16
27	19
27	24
27	40
27	46
27	48
28	18
28	19
28	21
28	23
28	25
28	26
28	47
28	49
29	3
29	6
29	20
29	35
29	37
29	41
29	43
29	44
30	10
30	25
30	38
30	39
30	41
30	44
30	47
30	49
31	1
31	9
31	14
31	21
31	33
31	41
31	45
31	49
32	13
32	34
32	38
32	40
32	42
32	44
32	45
32	47
32	48
33	13
33	14
33	15
33	21
33	25
33	31
33	34
33	37
33	40
33	41
34	0
34	32
34	33
34	38
34	39
34	42
34	44
34	45
34	48
34	49
35	5
35	6
35	18
35	22
35	26
35	29
35	37
35	41
35	43
35	46
36	0
36	22
36	38
36	41
36	42
36	43
36	46
36	47
36	48
36	49
37	3
37	5
37	8
37	16
37	18
37	29
37	33
37	35
37	43
37	47
37	48
38	4
38	6
38	30
38	32
38	34
38	36
38	39
38	42
38	43
38	44
38	45
39	11
39	12
39	14
39	23
39	24
39	30
39	34
39	38
39	42
39	44
39	45
40	10
40	13
40	14
40	15
40	16
40	27
40	32
40	33
40	41
40	46
40	49
41	14
41	15
41	16
41	21
41	29
41	30
41	31
41	33
41	35
41	36
41	40
41	45
42	2
42	4
42	12
42	24
42	32
42	34
42	36
42	38
42	39
42	45
42	46
42	48
43	0
43	3
43	5
43	6
43	8
43	18
43	29
43	35
43	36
43	37
43	38
43	47
43	49
44	11
44	12
44	21
44	24
44	29
44	30
44	32
44	34
44	38
44	39
44	45
44	47
44	49
45	4
45	16
45	18
45	24
45	25
45	31
45	32
45	34
45	38
45	39
45	41
45	42
45	44
45	46
46	2
46	8
46	11
46	19
46	22
46	26
46	27
46	35
46	36
46	40
46	42
46	45
46	47
46	48
46	49
47	2
47	11
47	20
47	24
47	26
47	28
47	30
47	32
47	36
47	37
47	43
47	44
47	46
47	48
47	49
48	0
48	2
48	15
48	19
48	22
48	25
48	26
48	27
48	32
48	34
48	36
48	37
48	42
48	46
48	47
49	0
49	10
49	17
49	19
49	22
49	28
49	30
49	31
49	34
49	36
49	40
49	43
49	44
49	46
49	47
