0	10
0	12
0	28
1	3
1	8
1	14
2	8
2	27
2	29
3	1
3	8
3	20
4	5
4	6
4	16
5	4
5	6
5	27
6	4
6	5
6	27
7	13
7	17
7	25
7	28
8	1
8	2
8	3
8	15
9	14
9	16
9	18
9	26
10	0
10	12
10	16
10	29
11	12
11	13
11	14
11	17
12	0
12	10
12	11
12	22
13	7
13	11
13	17
13	25
14	1
14	9
14	11
14	16
14	18
15	8
15	19
15	20
15	23
15	28
16	4
16	9
16	10
16	14
16	18
17	7
17	11
17	13
17	19
17	28
18	9
18	14
18	16
18	26
18	29
19	15
19	17
19	21
19	25
19	29
20	3
20	15
20	22
20	23
20	27
20	28
21	19
21	23
21	24
21	26
21	27
21	29
22	12
22	20
22	24
22	27
22	28
22	29
23	15
23	20
23	21
23	26
23	27
23	28
24	21
24	22
24	25
24	26
24	28
24	29
25	7
25	13
25	19
25	24
25	26
25	29
26	9
26	18
26	21
26	23
26	24
26	25
26	29
27	2
27	5
27	6
27	20
27	21
27	22
27	23
27	28
28	0
28	7
28	15
28	17
28	20
28	22
28	23
28	24
28	27
29	2
29	10
29	18
29	19
29	21
29	22
29	24
29	25
29	26
