0	20
0	21
0	24
0	28
1	10
1	22
1	26
1	28
2	6
2	8
2	18
2	25
3	13
3	17
3	19
3	20
4	20
4	25
4	27
4	28
5	12
5	15
5	16
5	17
6	2
6	14
6	15
6	21
7	9
7	23
7	24
7	26
8	2
8	10
8	16
8	23
9	7
9	20
9	24
9	29
10	1
10	8
10	24
10	27
11	17
11	18
11	24
11	28
12	5
12	21
12	24
12	29
13	3
13	16
13	22
13	26
14	6
14	18
14	24
14	27
15	5
15	6
15	17
15	25
15	29
16	5
16	8
16	13
16	18
16	28
17	3
17	5
17	11
17	15
17	26
18	2
18	11
18	14
18	16
18	29
19	3
19	21
19	22
19	26
19	29
20	0
20	3
20	4
20	9
20	22
21	0
21	6
21	12
21	19
21	23
21	29
22	1
22	13
22	19
22	20
22	23
22	27
23	7
23	8
23	21
23	22
23	25
23	27
23	28
24	0
24	7
24	9
24	10
24	11
24	12
24	14
25	2
25	4
25	15
25	23
25	27
25	28
25	29
26	1
26	7
26	13
26	17
26	19
26	27
26	28
27	4
27	10
27	14
27	22
27	23
27	25
27	26
27	29
28	0
28	1
28	4
28	11
28	16
28	23
28	25
28	26
28	29
29	9
29	12
29	15
29	18
29	19
29	21
29	25
29	27
29	28
