0	6
0	13
0	14
0	16
1	5
1	12
1	21
1	27
2	16
2	24
2	25
2	29
3	21
3	26
3	28
3	29
4	9
4	13
4	15
4	17
5	1
5	10
5	17
5	20
6	0
6	7
6	12
6	27
7	6
7	24
7	27
7	29
8	9
8	20
8	26
8	28
9	4
9	8
9	15
9	29
10	5
10	12
10	18
10	20
11	14
11	18
11	19
11	25
12	1
12	6
12	10
12	19
13	0
13	4
13	19
13	23
14	0
14	11
14	23
14	25
15	4
15	9
15	25
15	27
16	0
16	2
16	22
16	24
17	4
17	5
17	22
17	23
17	24
18	10
18	11
18	22
18	24
18	29
19	11
19	12
19	13
19	21
19	26
20	5
20	8
20	10
20	27
20	28
21	1
21	3
21	19
21	26
21	29
22	16
22	17
22	18
22	23
22	28
22	29
23	13
23	14
23	17
23	22
23	25
23	26
24	2
24	7
24	16
24	17
24	18
24	28
25	2
25	11
25	14
25	15
25	23
25	28
26	3
26	8
26	19
26	21
26	23
26	27
26	29
27	1
27	6
27	7
27	15
27	20
27	26
27	28
28	3
28	8
28	20
28	22
28	24
28	25
28	27
29	2
29	3
29	7
29	9
29	18
29	21
29	22
29	26
