0	13
0	23
0	28
1	25
1	27
1	29
2	5
2	7
2	23
3	14
3	26
3	28
4	11
4	24
4	28
5	2
5	13
5	26
6	12
6	17
6	20
7	2
7	13
7	23
8	19
8	27
8	28
9	12
9	17
9	20
10	18
10	25
10	28
10	29
11	4
11	22
11	27
11	29
12	6
12	9
12	17
12	20
13	0
13	5
13	7
13	23
14	3
14	16
14	19
14	23
15	19
15	22
15	27
15	29
16	14
16	18
16	21
16	26
17	6
17	9
17	12
17	20
17	22
18	10
18	16
18	25
18	27
18	29
19	8
19	14
19	15
19	26
19	28
20	6
20	9
20	12
20	17
20	24
21	16
21	24
21	26
21	28
21	29
22	11
22	15
22	17
22	27
22	29
23	0
23	2
23	7
23	13
23	14
24	4
24	20
24	21
24	25
24	26
24	28
25	1
25	10
25	18
25	24
25	27
25	29
26	3
26	5
26	16
26	19
26	21
26	24
26	28
27	1
27	8
27	11
27	15
27	18
27	22
27	25
27	29
28	0
28	3
28	4
28	8
28	10
28	19
28	21
28	24
28	26
29	1
29	10
29	11
29	15
29	18
29	21
29	22
29	25
29	27
