0	21
0	22
0	29
1	16
1	19
1	23
2	17
2	28
3	15
3	22
3	24
4	11
4	26
4	27
5	15
5	27
5	29
6	11
6	13
6	24
7	11
7	16
7	20
8	22
8	26
8	28
9	11
9	18
9	28
10	18
10	23
10	25
10	27
11	4
11	6
11	7
11	9
12	14
12	19
12	24
12	27
13	6
13	19
13	25
13	29
14	12
14	20
14	25
14	26
15	3
15	5
15	22
15	26
15	28
16	1
16	7
16	18
16	22
16	27
17	2
17	24
17	26
17	28
17	29
18	9
18	10
18	16
18	26
18	29
19	1
19	12
19	13
19	22
19	25
20	7
20	14
20	26
20	28
20	29
21	0
21	25
21	26
21	27
21	28
21	29
22	0
22	3
22	8
22	15
22	16
22	19
22	24
23	1
23	10
23	24
23	25
23	26
23	27
23	28
23	29
24	3
24	6
24	12
24	17
24	22
24	23
24	25
25	10
25	13
25	14
25	19
25	21
25	23
25	24
25	28
26	4
26	8
26	14
26	15
26	17
26	18
26	20
26	21
26	23
27	4
27	5
27	10
27	12
27	16
27	21
27	23
27	29
28	2
28	8
28	9
28	15
28	17
28	20
28	21
28	23
28	25
29	0
29	5
29	13
29	17
29	18
29	20
29	21
29	23
29	27
