0	19
0	36
0	38
0	40
0	46
0	48
1	11
1	19
1	27
1	28
1	37
1	41
2	4
2	18
2	21
2	23
2	24
2	30
3	15
3	24
3	35
3	37
3	44
3	47
4	2
4	8
4	17
4	23
4	30
4	33
5	17
5	29
5	40
5	47
5	48
5	49
6	11
6	20
6	28
6	35
6	47
6	48
7	16
7	20
7	36
7	37
7	38
7	42
8	4
8	18
8	21
8	23
8	30
8	39
9	18
9	32
9	36
9	42
9	46
9	48
10	15
10	24
10	33
10	39
10	45
10	49
11	1
11	6
11	14
11	20
11	28
11	40
12	21
12	22
12	36
12	38
12	43
12	48
13	23
13	27
13	35
13	37
13	41
13	44
14	11
14	15
14	35
14	37
14	42
14	44
14	47
15	3
15	10
15	14
15	20
15	27
15	41
15	47
16	7
16	30
16	31
16	32
16	43
16	46
16	48
17	4
17	5
17	35
17	39
17	40
17	45
17	49
18	2
18	8
18	9
18	21
18	23
18	30
18	44
19	0
19	1
19	32
19	36
19	42
19	48
19	49
20	6
20	7
20	11
20	15
20	36
20	44
20	47
21	2
21	8
21	12
21	18
21	23
21	30
21	48
22	12
22	25
22	29
22	32
22	42
22	45
22	48
23	2
23	4
23	8
23	13
23	18
23	21
23	30
24	2
24	3
24	10
24	26
24	34
24	39
24	45
24	49
25	22
25	34
25	38
25	42
25	43
25	44
25	46
25	48
26	24
26	34
26	38
26	39
26	40
26	41
26	45
26	49
27	1
27	13
27	15
27	35
27	41
27	44
27	47
27	49
28	1
28	6
28	11
28	33
28	35
28	37
28	44
28	47
29	5
29	22
29	31
29	34
29	40
29	45
29	46
29	49
30	2
30	4
30	8
30	16
30	18
30	21
30	23
30	43
31	16
31	29
31	32
31	33
31	34
31	40
31	45
31	49
32	9
32	16
32	19
32	22
32	31
32	43
32	46
32	48
33	4
33	10
33	28
33	31
33	34
33	39
33	40
33	49
34	24
34	25
34	26
34	29
34	31
34	33
34	43
34	45
34	49
35	3
35	6
35	13
35	14
35	17
35	27
35	28
35	41
35	44
36	0
36	7
36	9
36	12
36	19
36	20
36	42
36	43
36	46
37	1
37	3
37	7
37	13
37	14
37	28
37	41
37	44
37	47
37	49
38	0
38	7
38	12
38	25
38	26
38	41
38	42
38	43
38	46
38	48
39	8
39	10
39	17
39	24
39	26
39	33
39	40
39	42
39	45
39	49
40	0
40	5
40	11
40	17
40	26
40	29
40	31
40	33
40	39
40	45
40	49
41	1
41	13
41	15
41	26
41	27
41	35
41	37
41	38
41	44
41	46
41	47
42	7
42	9
42	14
42	19
42	22
42	25
42	36
42	38
42	39
42	43
42	48
43	12
43	16
43	25
43	30
43	32
43	34
43	36
43	38
43	42
43	46
43	48
44	3
44	13
44	14
44	18
44	20
44	25
44	27
44	28
44	35
44	37
44	41
44	47
45	10
45	17
45	22
45	24
45	26
45	29
45	31
45	34
45	39
45	40
45	47
45	49
46	0
46	9
46	16
46	25
46	29
46	32
46	36
46	38
46	41
46	43
46	47
46	48
47	3
47	5
47	6
47	14
47	15
47	20
47	27
47	28
47	37
47	41
47	44
47	45
47	46
48	0
48	5
48	6
48	9
48	12
48	16
48	19
48	21
48	22
48	25
48	32
48	38
48	42
48	43
48	46
49	5
49	10
49	17
49	19
49	24
49	26
49	27
49	29
49	31
49	33
49	34
49	37
49	39
49	40
49	45
