0	8
0	25
0	27
0	28
1	5
1	7
1	16
1	21
2	6
2	9
2	23
2	26
3	20
3	22
3	26
3	27
4	17
4	18
4	22
4	26
5	1
5	7
5	20
5	21
6	2
6	11
6	13
6	20
7	1
7	5
7	12
7	21
8	0
8	24
8	25
8	29
9	2
9	15
9	21
9	23
10	23
10	24
10	27
10	29
11	6
11	25
11	26
11	28
12	7
12	14
12	17
12	18
13	6
13	17
13	23
13	24
14	12
14	23
14	25
14	26
14	28
15	9
15	19
15	20
15	22
15	28
16	1
16	21
16	24
16	27
16	29
17	4
17	12
17	13
17	18
17	29
18	4
18	12
18	17
18	27
18	29
19	15
19	20
19	22
19	25
19	29
20	3
20	5
20	6
20	15
20	19
20	22
21	1
21	5
21	7
21	9
21	16
21	23
22	3
22	4
22	15
22	19
22	20
22	28
23	2
23	9
23	10
23	13
23	14
23	21
24	8
24	10
24	13
24	16
24	27
24	28
24	29
25	0
25	8
25	11
25	14
25	19
25	26
25	28
26	2
26	3
26	4
26	11
26	14
26	25
26	28
27	0
27	3
27	10
27	16
27	18
27	24
27	29
28	0
28	11
28	14
28	15
28	22
28	24
28	25
28	26
29	8
29	10
29	16
29	17
29	18
29	19
29	24
29	27
