0	3
0	9
0	10
1	15
1	26
1	29
2	6
2	26
2	28
3	0
3	24
3	26
4	25
4	28
4	29
5	19
5	28
5	29
6	2
6	13
6	19
7	13
7	19
7	23
8	18
8	26
8	27
9	0
9	10
9	11
10	0
10	9
10	11
11	9
11	10
11	22
12	22
12	24
12	27
13	6
13	7
13	19
13	21
14	16
14	17
14	20
14	21
15	1
15	25
15	28
15	29
16	14
16	17
16	20
16	21
17	14
17	16
17	20
17	21
18	8
18	23
18	28
18	29
19	5
19	6
19	7
19	13
20	14
20	16
20	17
20	21
20	29
21	13
21	14
21	16
21	17
21	20
22	11
22	12
22	24
22	26
22	27
23	7
23	18
23	25
23	28
23	29
24	3
24	12
24	22
24	25
24	26
24	27
25	4
25	15
25	23
25	24
25	28
25	29
26	1
26	2
26	3
26	8
26	22
26	24
26	27
27	8
27	12
27	22
27	24
27	26
27	28
27	29
28	2
28	4
28	5
28	15
28	18
28	23
28	25
28	27
28	29
29	1
29	4
29	5
29	15
29	18
29	20
29	23
29	25
29	27
29	28
