0	11
0	22
0	24
0	28
1	4
1	14
1	20
1	22
2	20
2	24
2	26
2	29
3	10
3	24
3	28
3	29
4	1
4	5
4	19
4	28
5	4
5	10
5	15
5	16
6	8
6	18
6	23
6	25
7	18
7	21
7	25
7	29
8	6
8	17
8	21
8	23
9	21
9	25
9	26
9	29
10	3
10	5
10	15
10	24
11	0
11	16
11	17
11	29
12	17
12	20
12	23
12	27
13	14
13	18
13	21
13	26
14	1
14	13
14	19
14	23
15	5
15	10
15	24
15	28
16	5
16	11
16	25
16	28
17	8
17	11
17	12
17	23
17	27
18	6
18	7
18	13
18	22
18	27
19	4
19	14
19	20
19	23
19	24
20	1
20	2
20	12
20	19
20	28
21	7
21	8
21	9
21	13
21	22
22	0
22	1
22	18
22	21
22	25
22	26
23	6
23	8
23	12
23	14
23	17
23	19
24	0
24	2
24	3
24	10
24	15
24	19
24	27
25	6
25	7
25	9
25	16
25	22
25	26
25	27
25	29
26	2
26	9
26	13
26	22
26	25
26	27
26	28
26	29
27	12
27	17
27	18
27	24
27	25
27	26
27	28
27	29
28	0
28	3
28	4
28	15
28	16
28	20
28	26
28	27
28	29
29	2
29	3
29	7
29	9
29	11
29	25
29	26
29	27
29	28
