0	16
0	27
0	28
1	13
1	21
1	24
2	18
2	25
2	29
3	9
3	17
3	29
4	26
4	27
4	29
5	10
5	14
5	19
6	12
6	25
6	28
7	16
7	19
7	29
8	11
8	21
8	29
9	3
9	21
9	23
10	5
10	18
10	20
10	26
11	8
11	20
11	24
11	29
12	6
12	14
12	17
12	25
13	1
13	18
13	22
13	24
14	5
14	12
14	19
14	29
15	22
15	23
15	24
15	25
16	0
16	7
16	19
16	29
17	3
17	12
17	26
17	28
18	2
18	10
18	13
18	21
18	26
19	5
19	7
19	14
19	16
19	28
20	10
20	11
20	26
20	28
20	29
21	1
21	8
21	9
21	18
21	27
21	29
22	13
22	15
22	24
22	25
22	26
22	27
22	28
23	9
23	15
23	24
23	26
23	27
23	28
24	1
24	11
24	13
24	15
24	22
24	23
24	25
25	2
25	6
25	12
25	15
25	22
25	24
25	27
25	28
26	4
26	10
26	17
26	18
26	20
26	22
26	23
26	27
27	0
27	4
27	21
27	22
27	23
27	25
27	26
27	28
28	0
28	6
28	17
28	19
28	20
28	22
28	23
28	25
28	27
29	2
29	3
29	4
29	7
29	8
29	11
29	14
29	16
29	20
29	21
