0	18
0	22
0	33
0	35
0	41
1	4
1	9
1	12
1	39
1	45
2	5
2	23
2	31
2	47
2	48
3	6
3	28
3	29
3	38
3	48
4	1
4	6
4	8
4	36
4	48
5	2
5	20
5	37
5	44
5	49
6	3
6	4
6	28
6	42
6	49
7	11
7	19
7	22
7	34
7	38
8	4
8	17
8	22
8	28
8	29
9	1
9	23
9	43
9	45
9	46
10	13
10	17
10	33
10	47
10	49
11	7
11	24
11	25
11	42
11	47
12	1
12	36
12	38
12	46
12	47
13	10
13	35
13	41
13	43
13	46
14	21
14	30
14	40
14	45
14	48
15	16
15	18
15	37
15	44
15	49
16	15
16	34
16	38
16	40
16	42
16	46
17	8
17	10
17	27
17	39
17	40
17	43
18	0
18	15
18	36
18	39
18	45
18	46
19	7
19	29
19	31
19	42
19	43
19	46
20	5
20	24
20	32
20	35
20	36
20	39
21	14
21	33
21	34
21	43
21	44
21	48
22	0
22	7
22	8
22	33
22	40
22	45
23	2
23	9
23	25
23	27
23	30
23	42
24	11
24	20
24	31
24	32
24	41
24	43
24	47
25	11
25	23
25	30
25	34
25	39
25	43
25	47
26	29
26	36
26	37
26	42
26	44
26	48
26	49
27	17
27	23
27	35
27	44
27	47
27	48
27	49
28	3
28	6
28	8
28	32
28	37
28	40
28	47
29	3
29	8
29	19
29	26
29	30
29	34
29	37
30	14
30	23
30	25
30	29
30	33
30	40
30	44
31	2
31	19
31	24
31	32
31	34
31	35
31	41
32	20
32	24
32	28
32	31
32	36
32	41
32	42
32	49
33	0
33	10
33	21
33	22
33	30
33	39
33	46
33	49
34	7
34	16
34	21
34	25
34	29
34	31
34	43
34	47
35	0
35	13
35	20
35	27
35	31
35	37
35	42
35	44
35	46
36	4
36	12
36	18
36	20
36	26
36	32
36	38
36	41
36	42
37	5
37	15
37	26
37	28
37	29
37	35
37	38
37	41
37	45
37	49
38	3
38	7
38	12
38	16
38	36
38	37
38	43
38	44
38	45
38	47
39	1
39	17
39	18
39	20
39	25
39	33
39	40
39	45
39	47
39	48
40	14
40	16
40	17
40	22
40	28
40	30
40	39
40	44
40	45
40	46
40	49
41	0
41	13
41	24
41	31
41	32
41	36
41	37
41	44
41	46
41	48
41	49
42	6
42	11
42	16
42	19
42	23
42	26
42	32
42	35
42	36
42	48
42	49
43	9
43	13
43	17
43	19
43	21
43	24
43	25
43	34
43	38
43	45
43	46
43	47
44	5
44	15
44	21
44	26
44	27
44	30
44	35
44	38
44	40
44	41
44	45
44	48
45	1
45	9
45	14
45	18
45	22
45	37
45	38
45	39
45	40
45	43
45	44
45	46
45	49
46	9
46	12
46	13
46	16
46	18
46	19
46	33
46	35
46	40
46	41
46	43
46	45
46	48
47	2
47	10
47	11
47	12
47	24
47	25
47	27
47	28
47	34
47	38
47	39
47	43
47	48
47	49
48	2
48	3
48	4
48	14
48	21
48	26
48	27
48	39
48	41
48	42
48	44
48	46
48	47
48	49
49	5
49	6
49	10
49	15
49	26
49	27
49	32
49	33
49	37
49	40
49	41
49	42
49	45
49	47
49	48
