0	13
0	14
0	22
0	24
1	9
1	11
1	27
1	28
2	3
2	7
2	16
2	29
3	2
3	12
3	18
3	27
4	6
4	12
4	25
4	26
5	17
5	19
5	23
5	29
6	4
6	11
6	22
6	24
7	2
7	8
7	14
7	16
8	7
8	11
8	24
8	28
9	1
9	14
9	19
9	21
9	26
10	12
10	14
10	15
10	18
10	23
11	1
11	6
11	8
11	20
11	27
12	3
12	4
12	10
12	28
12	29
13	0
13	23
13	25
13	26
13	29
14	0
14	7
14	9
14	10
14	22
15	10
15	21
15	22
15	23
15	24
16	2
16	7
16	26
16	27
16	28
17	5
17	20
17	25
17	26
17	27
18	3
18	10
18	22
18	23
18	25
19	5
19	9
19	21
19	27
19	28
20	11
20	17
20	21
20	25
20	29
21	9
21	15
21	19
21	20
21	24
21	27
22	0
22	6
22	14
22	15
22	18
22	23
23	5
23	10
23	13
23	15
23	18
23	22
24	0
24	6
24	8
24	15
24	21
24	29
25	4
25	13
25	17
25	18
25	20
25	26
25	28
26	4
26	9
26	13
26	16
26	17
26	25
26	29
27	1
27	3
27	11
27	16
27	17
27	19
27	21
28	1
28	8
28	12
28	16
28	19
28	25
28	29
29	2
29	5
29	12
29	13
29	20
29	24
29	26
29	28
