0	5
0	14
0	24
1	7
1	27
1	28
2	27
2	28
2	29
3	14
3	27
3	29
4	23
4	26
4	27
5	0
5	10
5	28
6	7
6	8
6	24
7	1
7	6
7	24
8	6
8	10
8	26
9	13
9	17
9	24
10	5
10	8
10	22
11	22
11	25
11	29
12	21
12	28
12	29
13	9
13	16
13	28
14	0
14	3
14	19
15	18
15	20
15	21
16	13
16	21
16	25
16	27
17	9
17	24
17	25
17	27
18	15
18	19
18	20
18	29
19	14
19	18
19	23
19	26
19	29
20	15
20	18
20	23
20	25
20	26
21	12
21	15
21	16
21	22
21	29
22	10
22	11
22	21
22	26
22	29
23	4
23	19
23	20
23	26
23	28
24	0
24	6
24	7
24	9
24	17
24	26
25	11
25	16
25	17
25	20
25	27
25	28
26	4
26	8
26	19
26	20
26	22
26	23
26	24
27	1
27	2
27	3
27	4
27	16
27	17
27	25
27	28
28	1
28	2
28	5
28	12
28	13
28	23
28	25
28	27
29	2
29	3
29	11
29	12
29	18
29	19
29	21
29	22
