0	5
0	6
0	13
0	16
0	17
0	48
1	11
1	25
1	28
1	34
1	45
1	49
2	11
2	18
2	21
2	38
2	42
2	49
3	12
3	14
3	26
3	28
3	39
3	44
4	8
4	10
4	25
4	27
4	33
4	43
5	0
5	18
5	32
5	35
5	37
5	38
6	0
6	27
6	32
6	41
6	48
6	49
7	18
7	20
7	22
7	37
7	42
7	46
8	4
8	28
8	43
8	44
8	46
8	49
9	12
9	15
9	27
9	33
9	41
9	47
10	4
10	13
10	17
10	30
10	44
10	48
11	1
11	2
11	16
11	23
11	45
11	48
12	3
12	9
12	37
12	40
12	45
12	48
13	0
13	10
13	24
13	31
13	42
13	46
14	3
14	16
14	26
14	30
14	37
14	46
15	9
15	19
15	20
15	31
15	36
15	46
16	0
16	11
16	14
16	37
16	38
16	42
16	43
17	0
17	10
17	22
17	33
17	35
17	42
17	43
18	2
18	5
18	7
18	23
18	37
18	44
18	46
19	15
19	24
19	32
19	36
19	38
19	40
19	49
20	7
20	15
20	21
20	24
20	29
20	30
20	36
21	2
21	20
21	27
21	31
21	42
21	44
21	48
22	7
22	17
22	25
22	26
22	28
22	42
22	47
22	48
23	11
23	18
23	25
23	26
23	33
23	35
23	36
23	39
24	13
24	19
24	20
24	31
24	32
24	41
24	46
24	47
25	1
25	4
25	22
25	23
25	27
25	39
25	43
25	49
26	3
26	14
26	22
26	23
26	31
26	37
26	42
26	47
27	4
27	6
27	9
27	21
27	25
27	37
27	41
27	43
28	1
28	3
28	8
28	22
28	35
28	39
28	41
28	47
29	20
29	31
29	35
29	38
29	39
29	40
29	43
29	47
30	10
30	14
30	20
30	41
30	42
30	43
30	44
30	47
31	13
31	15
31	21
31	24
31	26
31	29
31	38
31	43
32	5
32	6
32	19
32	24
32	33
32	34
32	45
32	49
33	4
33	9
33	17
33	23
33	32
33	44
33	46
33	48
34	1
34	32
34	39
34	40
34	41
34	45
34	47
34	49
35	5
35	17
35	23
35	28
35	29
35	36
35	44
35	46
36	15
36	19
36	20
36	23
36	35
36	37
36	42
36	45
36	49
37	5
37	7
37	12
37	14
37	16
37	18
37	26
37	27
37	36
38	2
38	5
38	16
38	19
38	29
38	31
38	39
38	43
38	47
39	3
39	23
39	25
39	28
39	29
39	34
39	38
39	41
39	44
40	12
40	19
40	29
40	34
40	45
40	46
40	47
40	48
40	49
41	6
41	9
41	24
41	27
41	28
41	30
41	34
41	39
41	45
42	2
42	7
42	13
42	16
42	17
42	21
42	22
42	26
42	30
42	36
43	4
43	8
43	16
43	17
43	25
43	27
43	29
43	30
43	31
43	38
43	48
44	3
44	8
44	10
44	18
44	21
44	30
44	33
44	35
44	39
44	46
44	49
45	1
45	11
45	12
45	32
45	34
45	36
45	40
45	41
45	47
45	48
45	49
46	7
46	8
46	13
46	14
46	15
46	18
46	24
46	33
46	35
46	40
46	44
47	9
47	22
47	24
47	26
47	28
47	29
47	30
47	34
47	38
47	40
47	45
47	48
48	0
48	6
48	10
48	11
48	12
48	21
48	22
48	33
48	40
48	43
48	45
48	47
49	1
49	2
49	6
49	8
49	19
49	25
49	32
49	34
49	36
49	40
49	44
49	45
