0	4
0	7
0	14
0	26
1	2
1	12
1	20
1	26
2	1
2	5
2	6
2	29
3	18
3	24
3	27
3	28
4	0
4	13
4	18
4	27
5	2
5	16
5	26
5	28
6	2
6	19
6	21
6	23
7	0
7	8
7	18
7	23
8	7
8	16
8	27
8	28
8	29
9	10
9	11
9	15
9	21
9	25
10	9
10	15
10	23
10	24
10	27
11	9
11	14
11	19
11	21
11	22
12	1
12	13
12	15
12	20
12	27
13	4
13	12
13	17
13	25
13	29
14	0
14	11
14	21
14	26
14	29
15	9
15	10
15	12
15	25
15	27
16	5
16	8
16	18
16	26
16	27
17	13
17	20
17	22
17	24
17	26
18	3
18	4
18	7
18	16
18	25
18	29
19	6
19	11
19	22
19	23
19	28
19	29
20	1
20	12
20	17
20	21
20	22
20	27
21	6
21	9
21	11
21	14
21	20
21	28
22	11
22	17
22	19
22	20
22	23
22	29
23	6
23	7
23	10
23	19
23	22
23	28
24	3
24	10
24	17
24	25
24	26
24	29
25	9
25	13
25	15
25	18
25	24
25	28
26	0
26	1
26	5
26	14
26	16
26	17
26	24
27	3
27	4
27	8
27	10
27	12
27	15
27	16
27	20
28	3
28	5
28	8
28	19
28	21
28	23
28	25
28	29
29	2
29	8
29	13
29	14
29	18
29	19
29	22
29	24
29	28
