0	18
0	23
0	27
1	16
1	17
1	21
2	23
2	25
2	29
3	19
3	24
3	27
4	12
4	14
4	20
5	11
5	14
5	25
6	7
6	17
6	21
7	6
7	16
7	21
8	15
8	23
8	27
9	19
9	27
9	28
10	13
10	26
10	27
11	5
11	12
11	13
11	14
12	4
12	11
12	14
12	29
13	10
13	11
13	19
13	23
14	4
14	5
14	11
14	12
14	24
15	8
15	16
15	19
15	23
15	27
16	1
16	7
16	15
16	17
16	21
17	1
17	6
17	16
17	21
17	26
18	0
18	22
18	25
18	26
18	28
18	29
19	3
19	9
19	13
19	15
19	23
19	29
20	4
20	22
20	25
20	26
20	28
20	29
21	1
21	6
21	7
21	16
21	17
21	27
22	18
22	20
22	23
22	24
22	25
22	26
22	28
22	29
23	0
23	2
23	8
23	13
23	15
23	19
23	22
23	27
24	3
24	14
24	22
24	25
24	26
24	28
24	29
25	2
25	5
25	18
25	20
25	22
25	24
25	26
25	28
25	29
26	10
26	17
26	18
26	20
26	22
26	24
26	25
26	28
26	29
27	0
27	3
27	8
27	9
27	10
27	15
27	21
27	23
27	28
28	9
28	18
28	20
28	22
28	24
28	25
28	26
28	27
28	29
29	2
29	12
29	18
29	19
29	20
29	22
29	24
29	25
29	26
29	28
