0	9
0	10
0	25
0	26
1	16
1	17
1	22
1	23
2	7
2	19
2	25
2	29
3	20
3	23
3	25
3	26
4	16
4	23
4	24
4	25
5	12
5	24
5	27
5	29
6	7
6	27
6	28
6	29
7	2
7	6
7	9
7	27
8	17
8	25
8	27
8	29
9	0
9	7
9	15
9	25
10	0
10	13
10	17
10	21
11	14
11	19
11	22
11	23
12	5
12	14
12	15
12	24
13	10
13	18
13	26
13	28
13	29
14	11
14	12
14	16
14	21
14	24
15	9
15	12
15	18
15	21
15	26
16	1
16	4
16	14
16	24
16	28
17	1
17	8
17	10
17	20
17	26
18	13
18	15
18	21
18	27
18	29
19	2
19	11
19	20
19	22
19	23
20	3
20	17
20	19
20	22
20	26
21	10
21	14
21	15
21	18
21	22
22	1
22	11
22	19
22	20
22	21
22	23
23	1
23	3
23	4
23	11
23	19
23	22
24	4
24	5
24	12
24	14
24	16
24	27
25	0
25	2
25	3
25	4
25	8
25	9
26	0
26	3
26	13
26	15
26	17
26	20
26	28
26	29
27	5
27	6
27	7
27	8
27	18
27	24
27	28
27	29
28	6
28	13
28	16
28	26
28	27
28	29
29	2
29	5
29	6
29	8
29	13
29	18
29	26
29	27
29	28
