0	12
0	13
0	23
0	27
1	8
1	13
1	22
1	27
2	15
2	17
2	21
2	25
3	4
3	6
3	19
3	28
4	3
4	12
4	18
4	25
5	9
5	15
5	19
5	22
6	3
6	17
6	27
6	29
7	20
7	23
7	25
7	29
8	1
8	9
8	12
8	29
9	5
9	8
9	23
9	27
9	28
10	11
10	15
10	20
10	23
10	24
11	10
11	14
11	20
11	26
11	29
12	0
12	4
12	8
12	18
12	28
13	0
13	1
13	15
13	26
13	28
14	11
14	21
14	22
14	24
14	29
15	2
15	5
15	10
15	13
15	18
16	18
16	20
16	21
16	25
16	29
17	2
17	6
17	19
17	28
17	29
18	4
18	12
18	15
18	16
18	21
18	29
19	3
19	5
19	17
19	23
19	25
19	28
20	7
20	10
20	11
20	16
20	24
20	25
21	2
21	14
21	16
21	18
21	24
21	28
22	1
22	5
22	14
22	24
22	26
22	27
23	0
23	7
23	9
23	10
23	19
23	26
24	10
24	14
24	20
24	21
24	22
24	27
25	2
25	4
25	7
25	16
25	19
25	20
26	11
26	13
26	22
26	23
26	27
26	28
26	29
27	0
27	1
27	6
27	9
27	22
27	24
27	26
28	3
28	9
28	12
28	13
28	17
28	19
28	21
28	26
29	6
29	7
29	8
29	11
29	14
29	16
29	17
29	18
29	26
