0	16
0	18
0	20
0	25
0	35
0	41
1	3
1	5
1	30
1	34
1	36
1	42
2	12
2	34
2	36
2	39
2	43
2	47
3	1
3	16
3	42
3	44
3	47
3	48
4	19
4	31
4	32
4	40
4	45
4	46
5	1
5	27
5	32
5	34
5	41
5	49
6	7
6	14
6	26
6	31
6	44
6	47
7	6
7	33
7	37
7	41
7	44
7	46
8	18
8	19
8	43
8	44
8	45
8	48
9	11
9	18
9	41
9	44
9	47
9	48
10	14
10	16
10	23
10	27
10	31
10	48
11	9
11	15
11	21
11	22
11	23
11	28
12	2
12	16
12	28
12	40
12	47
12	49
13	20
13	23
13	35
13	38
13	43
13	49
14	6
14	10
14	15
14	22
14	34
14	38
14	40
15	11
15	14
15	21
15	26
15	33
15	37
15	41
16	0
16	3
16	10
16	12
16	28
16	32
16	37
17	24
17	30
17	32
17	35
17	36
17	40
17	47
18	0
18	8
18	9
18	20
18	23
18	46
18	49
19	4
19	8
19	23
19	29
19	30
19	42
19	48
20	0
20	13
20	18
20	25
20	27
20	41
20	48
21	11
21	15
21	27
21	28
21	29
21	37
21	48
22	11
22	14
22	24
22	25
22	32
22	34
22	39
23	10
23	11
23	13
23	18
23	19
23	26
23	49
24	17
24	22
24	26
24	29
24	35
24	43
24	47
24	48
25	0
25	20
25	22
25	34
25	35
25	38
25	39
25	49
26	6
26	15
26	23
26	24
26	28
26	36
26	42
26	45
27	5
27	10
27	20
27	21
27	30
27	40
27	43
27	45
28	11
28	12
28	16
28	21
28	26
28	37
28	38
28	41
29	19
29	21
29	24
29	33
29	39
29	40
29	45
29	46
29	49
30	1
30	17
30	19
30	27
30	39
30	41
30	44
30	47
30	48
31	4
31	6
31	10
31	35
31	38
31	41
31	42
31	46
31	49
32	4
32	5
32	16
32	17
32	22
32	33
32	36
32	37
32	49
33	7
33	15
33	29
33	32
33	39
33	40
33	43
33	44
33	45
34	1
34	2
34	5
34	14
34	22
34	25
34	36
34	42
34	43
34	45
35	0
35	13
35	17
35	24
35	25
35	31
35	38
35	40
35	42
35	47
36	1
36	2
36	17
36	26
36	32
36	34
36	38
36	39
36	42
36	46
37	7
37	15
37	16
37	21
37	28
37	32
37	42
37	43
37	45
37	46
38	13
38	14
38	25
38	28
38	31
38	35
38	36
38	44
38	46
38	47
39	2
39	22
39	25
39	29
39	30
39	33
39	36
39	40
39	45
39	48
40	4
40	12
40	14
40	17
40	27
40	29
40	33
40	35
40	39
40	44
41	0
41	5
41	7
41	9
41	15
41	20
41	28
41	30
41	31
41	49
42	1
42	3
42	19
42	26
42	31
42	34
42	35
42	36
42	37
42	45
43	2
43	8
43	13
43	24
43	27
43	33
43	34
43	37
43	45
43	46
43	49
44	3
44	6
44	7
44	8
44	9
44	30
44	33
44	38
44	40
44	47
44	48
45	4
45	8
45	26
45	27
45	29
45	33
45	34
45	37
45	39
45	42
45	43
45	49
46	4
46	7
46	18
46	29
46	31
46	36
46	37
46	38
46	43
46	47
46	48
46	49
47	2
47	3
47	6
47	9
47	12
47	17
47	24
47	30
47	35
47	38
47	44
47	46
47	48
48	3
48	8
48	9
48	10
48	19
48	20
48	21
48	24
48	30
48	39
48	44
48	46
48	47
48	49
49	5
49	12
49	13
49	18
49	23
49	25
49	29
49	31
49	32
49	41
49	43
49	45
49	46
49	48
